car_id,worker_id,fix_date,work_type,destroy_degree,work_duration
z-1254537O,YT,2020-1-4 12:9,reparking,1.0,33
Y-8852975t,YH,2020-1-15 17:3,reparking,5.0,42
Z11671085y,BP,2020-3-25 8:7,reparking,1.0,24
N19589603r,TJ,2020-2-22 23:6,reparking,1.0,22
u54154743P,TT,2020-3-2 18:19,repair,4.2,2
s33927254Y,IN,2020-2-21 18:52,reparking,1.0,27
g19494953p,YC,2020-3-7 2:43,refuel_check,1.0,21
G-1689492g,WL,2020-2-12 17:14,repair,6.3,23
u12928592s,DW,2020-3-29 19:29,reparking,1.0,29
v36899226P,BF,2020-2-22 10:11,reparking,1.0,28
s21770212W,KK,2020-1-10 10:2,repair,10.0,59
t-1412384s,DH,2020-2-8 6:20,repair,4.8,15
C-4073157k,AD,2020-1-14 2:4,reparking,10.0,68
C11747534v,EX,2020-1-14 0:11,reparking,1.0,21
n12377024x,XK,2020-2-19 15:4,reparking,1.0,30
L-1227525r,HW,2020-3-25 1:25,reparking,1.0,19
x24297410X,FW,2020-1-4 14:26,repair,6.0,16
J-1564265f,HV,2020-2-18 2:53,repair,10.0,68
V-5494479D,JO,2020-3-14 2:5,repair,5.0,65
g-1126074r,EO,2020-1-2 2:8,repair,5.9,27
z21450941n,PJ,2020-2-25 21:8,repair,6.5,29
d21839434m,PB,2020-3-26 14:31,reparking,8.0,35
C-1370961Z,UJ,2020-3-25 9:6,refuel,1.0,30
b55045663j,FW,2020-2-11 21:27,repair,6.9,31
a41280148k,PG,2020-3-14 6:3,refuel_check,1.0,24
h13825532e,KT,2020-3-14 10:45,repair,5.0,33
e12051793m,HF,2020-1-24 15:37,repair,5.8,16
m-2182440Q,JX,2020-2-6 23:25,reparking,1.0,24
Q-4587219M,AX,2020-3-28 9:17,reparking,1.0,28
v-1935966T,MV,2020-2-14 0:32,reparking,1.0,18
o90119190V,UK,2020-1-15 4:13,repair,5.0,33
w-9916167W,XK,2020-1-15 0:1,reparking,1.0,20
u82752427P,AP,2020-1-29 14:0,repair,4.8,3
l-1026528H,FY,2020-3-22 22:15,refuel_check,1.0,25
f63189062N,BB,2020-3-16 19:51,repair,8.6,47
x-1205366S,KV,2020-3-6 13:57,repair,5.0,8
p-1139197T,RW,2020-3-3 6:15,reparking,1.0,27
i98744677i,XO,2020-1-1 11:41,repair,5.0,27
q-4584627S,JB,2020-3-10 12:54,reparking,1.0,30
s-7266626x,WF,2020-2-10 20:30,refuel_check,1.0,25
u-1590555V,ZP,2020-1-1 8:28,repair,5.8,21
f-8810014g,OD,2020-1-1 12:26,refuel_check,1.0,32
d-4762711Z,GY,2020-1-24 18:43,refuel,1.0,28
T-1769393Z,XF,2020-1-4 13:1,repair,5.0,7
y75359172F,ID,2020-2-28 7:28,repair,5.5,19
C63413357V,HL,2020-3-12 18:51,reparking,1.0,29
a16452738i,FB,2020-3-19 4:25,reparking,1.0,24
P-8581853M,TD,2020-3-22 19:24,repair,5.6,18
T17971896t,AY,2020-1-20 20:8,repair,6.7,30
G-7472388v,XW,2020-1-12 17:17,reparking,1.0,31
D28621238x,JX,2020-1-21 8:45,reparking,1.0,28
Q70371595z,ZX,2020-3-9 17:36,repair,5.5,15
R89114665D,ER,2020-2-25 1:14,repair,6.3,31
l40017744S,EG,2020-1-25 4:14,repair,5.0,33
F57559229C,SL,2020-2-12 10:22,refuel_check,1.0,30
e14382410l,VL,2020-1-30 8:3,reparking,1.0,26
Z-7340686v,WM,2020-3-30 6:24,repair,4.6,8
s-1544537d,QD,2020-1-1 2:44,reparking,1.0,24
m-1655829f,KJ,2020-2-15 9:14,refuel,1.0,29
n86645963R,WB,2020-3-7 1:21,refuel_check,1.0,19
v88691914J,IY,2020-2-19 12:15,reparking,1.0,32
C11156821F,XT,2020-1-27 16:14,repair,7.6,36
D-1246382Y,KX,2020-2-14 17:3,repair,7.0,29
E13352088w,XZ,2020-2-17 0:28,repair,6.5,33
v44596260Q,VV,2020-3-25 10:21,reparking,1.0,30
L86038163R,UW,2020-2-7 0:57,reparking,1.0,19
J22352968u,QR,2020-1-30 14:49,repair,5.7,13
q-1553054h,UC,2020-1-2 20:37,repair,4.6,8
f21333384S,AJ,2020-2-24 19:3,repair,5.0,12
Y74292605C,PH,2020-1-10 21:0,repair,6.7,29
k15728070F,OL,2020-1-21 0:24,reparking,1.0,21
b53350458l,IF,2020-1-3 13:16,repair,4.9,7
s17437438h,KR,2020-1-11 16:27,repair,10.0,59
U13465352s,FL,2020-3-18 16:55,repair,5.6,14
S10630331i,MO,2020-1-1 13:48,reparking,1.0,32
u-6774973B,ER,2020-2-27 6:19,reparking,1.0,22
J-7902945N,TX,2020-1-9 16:9,refuel_check,1.0,30
j-9417716z,WP,2020-1-18 10:28,repair,5.4,12
R41701461o,IJ,2020-2-15 14:28,reparking,1.0,33
V-1791691i,CT,2020-1-23 10:34,reparking,1.0,28
P-1572930P,TC,2020-1-11 9:9,repair,6.6,27
C-1282139K,DB,2020-2-1 14:35,reparking,1.0,35
E-9772567U,GD,2020-2-4 0:6,repair,7.5,44
d-2973997T,IR,2020-1-29 20:43,reparking,1.0,26
G-2033856I,WP,2020-2-8 23:31,reparking,1.0,25
P-1455215x,ZW,2020-3-28 13:23,refuel_check,1.0,32
H10144433Z,TW,2020-2-4 21:38,repair,3.0,4
Z64841412z,PP,2020-3-17 1:18,repair,4.9,17
i65206392I,JF,2020-1-25 12:22,refuel_check,1.0,29
Z16324825g,GM,2020-1-9 19:17,reparking,1.0,27
Y61608416T,OG,2020-3-28 15:43,reparking,1.0,33
b35718807I,YN,2020-2-24 12:20,repair,6.6,27
V97485328d,NC,2020-2-21 16:32,repair,10.0,56
R-2824741Q,VZ,2020-3-14 8:0,reparking,1.0,29
F45462936z,TO,2020-1-12 1:36,repair,7.7,45
e46251116n,JD,2020-3-19 12:11,repair,4.9,7
a67229154g,QX,2020-1-16 18:17,repair,7.5,35
L-6802285d,LO,2020-1-8 18:41,refuel_check,1.0,29
s-1372033F,EJ,2020-3-23 5:17,repair,6.1,27
G12921056E,CN,2020-1-20 2:39,repair,10.0,67
N-2930071J,OX,2020-3-21 18:25,refuel_check,10.0,48
H11201074S,KO,2020-3-11 12:13,repair,7.0,28
s-1506268E,WG,2020-2-9 8:12,repair,10.0,61
j-1164533d,OT,2020-1-11 23:40,repair,5.0,22
E10689597V,ZB,2020-3-13 3:6,repair,5.0,36
h-1050982E,ZO,2020-1-26 19:30,reparking,1.0,27
B-9791729R,YL,2020-1-8 20:45,repair,5.0,17
g-2265044F,AF,2020-3-24 8:43,refuel_check,1.0,25
j18260546M,XO,2020-2-3 5:30,repair,5.0,13
e69316734g,XK,2020-3-26 20:48,reparking,1.0,26
u12808660Q,ZL,2020-2-30 7:44,repair,5.6,21
Z-4995244V,UH,2020-2-23 4:22,reparking,1.0,25
A-2251370Z,KK,2020-1-14 23:1,repair,5.6,23
a13118905A,ZW,2020-1-29 6:12,reparking,1.0,23
S80787227y,KL,2020-3-10 19:23,repair,7.5,35
t38578752d,ON,2020-3-17 1:20,reparking,1.0,20
C10051284I,BL,2020-1-21 3:1,reparking,1.0,19
z-1435869q,KF,2020-1-25 13:11,repair,5.0,56
T-3625019V,IN,2020-1-18 18:5,reparking,1.0,29
X14239142s,MV,2020-1-30 3:50,repair,5.0,65
o77710485U,WZ,2020-3-8 7:17,reparking,1.0,27
E11344405c,NR,2020-3-10 21:16,repair,6.2,27
g-1993142v,ZC,2020-2-16 1:22,repair,3.1,3
q13192264P,EZ,2020-1-3 1:52,refuel,1.0,20
w-1217800P,OJ,2020-3-10 21:23,repair,5.0,32
K19117294v,TV,2020-2-5 21:21,refuel_check,1.0,26
R-1929076H,ML,2020-1-18 15:16,repair,3.6,2
q21418139n,JJ,2020-1-25 1:16,repair,5.8,24
o-2117199c,QO,2020-3-9 12:0,repair,5.8,16
m27367092i,XH,2020-2-23 5:6,repair,6.3,28
M-9668613M,IX,2020-2-11 0:38,repair,5.0,20
D-7066589I,SL,2020-3-7 17:17,repair,7.5,32
f-1853653Z,OM,2020-2-28 22:32,repair,5.0,27
Q36627447o,KD,2020-3-1 4:19,reparking,1.0,23
H11593230U,FY,2020-3-22 2:21,repair,4.1,8
a-2079734V,HN,2020-2-15 11:8,repair,4.9,7
I29670539p,OX,2020-2-29 9:15,repair,5.5,16
t43860654e,NK,2020-1-27 12:29,repair,5.0,18
O-2567044a,OM,2020-3-5 19:7,repair,10.0,48
i12582651H,KR,2020-3-5 13:0,refuel_check,1.0,31
A-4388746k,NX,2020-3-4 15:4,reparking,1.0,33
C17218196q,KZ,2020-1-17 15:58,reparking,1.0,32
x38176093d,GJ,2020-2-14 14:29,reparking,1.0,31
D-1297931h,VV,2020-1-13 22:10,repair,6.5,28
o-3097493N,QD,2020-3-13 2:32,repair,6.5,32
P-5877829p,EV,2020-1-2 9:45,reparking,1.0,31
I14877267r,LK,2020-2-30 19:16,repair,4.5,8
n-7286817N,IJ,2020-2-9 1:48,reparking,1.0,18
I-1016418u,UO,2020-1-9 14:3,reparking,1.0,33
I50788104J,QT,2020-3-14 5:14,reparking,1.0,24
W11094351T,ON,2020-2-8 16:14,repair,10.0,57
E-4467489A,WF,2020-1-19 21:43,reparking,1.0,27
G-1995566F,MM,2020-3-8 1:47,reparking,1.0,19
F21755120L,HV,2020-3-19 4:18,reparking,1.0,23
y-2096513h,GC,2020-1-4 13:1,repair,5.2,9
H22874195d,KS,2020-1-23 8:43,refuel,1.0,28
N-2165696F,QO,2020-3-28 15:4,repair,3.5,6
Q13796033u,YB,2020-2-10 21:20,repair,5.0,18
x38424933t,LR,2020-1-24 11:52,reparking,1.0,29
r80685540h,HF,2020-1-29 7:24,repair,3.4,3
G17430753s,YS,2020-3-3 8:53,repair,5.7,19
Z69629123S,UV,2020-3-27 22:28,reparking,1.0,26
P-7215920v,HB,2020-1-22 1:18,reparking,1.0,20
y-2901647k,EN,2020-3-13 8:25,reparking,1.0,26
d-8002745O,TG,2020-1-14 1:23,repair,5.6,22
Z-2109687y,QH,2020-2-10 15:37,repair,10.0,58
r21497854N,PP,2020-1-24 9:5,repair,5.1,13
h-1856871O,CK,2020-2-16 9:16,refuel,1.0,28
b-2174248s,XX,2020-2-29 15:29,repair,3.9,1
S10025512H,DH,2020-2-3 6:39,reparking,1.0,28
h15062276x,JF,2020-3-4 4:39,refuel_check,1.0,24
u12261336F,FH,2020-2-21 22:53,reparking,1.0,23
o73706221L,DH,2020-2-24 22:20,repair,5.0,25
A19937465q,YM,2020-1-7 1:42,reparking,1.0,22
s22484554J,VB,2020-3-2 2:9,refuel_check,1.0,19
l-3474389b,KF,2020-2-4 10:53,repair,3.0,10
q-4569496u,OZ,2020-3-19 11:15,repair,5.0,22
N-1095600Q,KR,2020-1-8 2:9,repair,4.9,17
U-2195930Q,BW,2020-2-30 14:10,repair,7.4,33
V11493739H,FB,2020-1-20 10:11,repair,5.2,12
Z13225783s,GP,2020-3-29 3:6,refuel_check,1.0,22
h64057348f,HY,2020-3-15 16:35,reparking,1.0,31
w15256527O,UC,2020-1-25 16:8,refuel_check,1.0,32
a11027421p,KF,2020-2-13 20:4,repair,5.0,25
h10197943p,HY,2020-3-16 2:29,repair,6.6,34
A74571031O,BK,2020-3-22 10:9,reparking,1.0,29
Y-1061099U,IB,2020-2-18 11:38,repair,4.5,5
q35175771e,WC,2020-2-27 12:31,reparking,1.0,31
G15557106t,NV,2020-3-24 23:11,repair,4.6,9
t-1802527u,GR,2020-1-14 10:25,reparking,1.0,28
J16859061o,GW,2020-3-7 9:3,reparking,1.0,29
n55774167X,GK,2020-3-6 12:7,reparking,1.0,33
z16830819k,WG,2020-1-21 20:11,reparking,1.0,29
f-2607363Z,VK,2020-3-5 2:28,refuel_check,9.0,57
X13848460A,JF,2020-1-5 12:46,repair,5.0,23
R18548797W,HM,2020-1-2 0:25,repair,5.0,20
z63831486P,IJ,2020-3-15 18:16,repair,7.0,30
E-1432268e,AY,2020-3-16 13:31,reparking,1.0,33
C15710178d,VZ,2020-1-25 23:35,reparking,1.0,26
H-1760771N,UY,2020-1-11 15:6,refuel_check,1.0,32
s77828126e,BR,2020-3-27 19:29,repair,4.3,5
k-2099585y,LB,2020-1-4 10:26,repair,5.8,15
x-1530392k,OL,2020-3-6 10:33,reparking,1.0,29
h17140125L,EB,2020-2-4 19:17,repair,5.9,21
Z-9250568A,IS,2020-2-25 23:41,repair,3.8,3
v-7261069g,VH,2020-3-1 9:17,reparking,1.0,29
I18110998S,SW,2020-2-14 3:51,refuel_check,5.0,50
a-2221133L,IM,2020-1-7 17:33,repair,10.0,60
r67742622z,NL,2020-3-4 12:27,reparking,1.0,32
B-3521656h,UM,2020-3-8 21:27,reparking,8.0,44
s-2215336y,UG,2020-1-1 2:8,reparking,10.0,69
Y77630283F,WM,2020-2-30 8:33,repair,5.0,25
H49846586w,UO,2020-1-12 16:3,repair,6.9,27
Q18090458O,ID,2020-1-19 19:13,repair,4.1,1
X-2032215W,XC,2020-1-5 8:34,reparking,1.0,27
J-2049569a,PJ,2020-1-12 4:15,reparking,1.0,24
q73965014U,DR,2020-2-8 4:8,reparking,1.0,24
Y-2223402p,YP,2020-1-25 11:21,reparking,1.0,29
H19063606t,JD,2020-1-10 8:9,repair,5.4,17
T91451342E,CY,2020-1-12 0:0,repair,5.7,28
O-2283230Y,ZX,2020-2-2 16:15,repair,6.4,21
p16672632d,VY,2020-3-7 12:32,reparking,1.0,30
I21909345v,IB,2020-1-10 9:25,reparking,1.0,25
q-5271670J,ZZ,2020-1-8 13:47,refuel_check,1.0,29
W38697890A,QM,2020-1-3 10:5,reparking,1.0,29
K42844728e,JH,2020-2-1 6:7,reparking,1.0,26
o13713439w,CC,2020-3-18 9:28,repair,4.8,9
U-6432729p,QD,2020-1-16 17:2,reparking,1.0,26
J87163790k,ID,2020-2-21 7:9,refuel_check,9.0,51
H-2355000g,YG,2020-3-5 11:25,repair,5.1,8
u-2940182P,UR,2020-3-11 0:20,repair,6.6,35
A12536310C,ER,2020-3-11 7:20,reparking,1.0,25
e11908473n,QN,2020-3-26 3:36,reparking,1.0,20
M-2095669m,QY,2020-1-2 9:32,repair,5.8,21
D22898421E,XY,2020-1-13 12:26,refuel_check,1.0,32
A-7650056Z,IV,2020-3-23 14:10,repair,5.3,9
c-1411220k,KL,2020-3-26 8:8,repair,7.0,33
g16521808T,ZT,2020-1-14 8:23,reparking,1.0,26
T61957630q,PD,2020-1-2 1:38,repair,3.9,8
m-1300432a,GP,2020-2-2 21:52,reparking,1.0,24
i-1641236y,KN,2020-3-21 13:29,repair,6.6,24
L-2066997I,BZ,2020-1-7 3:13,repair,5.0,16
m10508273p,JL,2020-1-28 2:0,refuel_check,1.0,22
Z-2044688T,XT,2020-1-14 20:8,repair,5.0,60
p-2177230P,QV,2020-3-20 10:18,refuel,1.0,28
p22351271i,TV,2020-2-12 9:37,repair,7.1,33
i13565099o,AZ,2020-3-19 15:0,repair,5.0,8
A-4567027H,YX,2020-3-5 9:47,repair,5.4,14
Q-2863519f,HL,2020-3-30 22:38,repair,3.6,1
K47229301D,LL,2020-1-20 22:2,reparking,1.0,25
d-5916656a,SP,2020-1-30 10:17,reparking,1.0,30
Q-1531120K,SY,2020-2-27 17:2,repair,5.0,7
q-8983496T,KV,2020-3-17 5:14,repair,3.4,1
a-1555492o,TR,2020-2-26 7:22,repair,5.5,13
t19684834s,NP,2020-2-12 14:20,refuel,1.0,35
P28960538x,BB,2020-3-24 2:3,reparking,1.0,23
r-3939023a,ZV,2020-1-1 8:29,repair,7.7,38
k53344668C,DM,2020-2-4 15:43,reparking,1.0,31
G-2162452R,CW,2020-2-14 8:25,reparking,1.0,24
y22428950Y,SB,2020-1-1 17:1,reparking,1.0,30
d12165520i,EZ,2020-3-24 11:12,repair,6.2,21
O-1008421H,PY,2020-1-28 14:9,repair,4.4,1
l-2243901f,YK,2020-1-10 7:5,reparking,1.0,26
a33313854t,IH,2020-3-23 23:45,reparking,1.0,23
i19613288g,KR,2020-3-12 17:38,reparking,5.0,58
l-2092770w,KJ,2020-2-9 14:47,repair,5.5,11
O18471034K,TG,2020-2-10 17:2,reparking,1.0,31
S-6466908z,LP,2020-1-21 5:30,repair,6.0,25
u95341442h,VR,2020-1-2 16:21,repair,4.8,4
q-1501864D,IB,2020-1-18 1:14,reparking,1.0,23
a-2924229p,YM,2020-3-1 6:24,reparking,1.0,28
r-1818598c,SP,2020-1-28 19:23,repair,6.9,29
z22596029p,JY,2020-1-22 10:53,reparking,1.0,31
P91727327m,OS,2020-2-13 1:25,reparking,1.0,19
C-1990447o,CO,2020-1-20 22:9,repair,5.0,20
I-3302827r,ZM,2020-3-30 15:8,repair,6.9,23
B-1345652W,SV,2020-1-2 3:10,reparking,1.0,20
P17330852B,YF,2020-3-3 7:10,reparking,1.0,25
g21697086z,KY,2020-3-30 2:6,reparking,1.0,20
M-5383474I,UT,2020-1-7 0:0,reparking,1.0,17
A10851146v,HC,2020-3-7 18:22,reparking,1.0,32
E98324062j,SR,2020-1-23 17:14,repair,5.5,11
H-1041344f,FC,2020-3-16 17:27,reparking,1.0,31
s18030533g,TD,2020-3-13 8:24,repair,7.3,37
d-3700930e,TY,2020-1-8 2:42,refuel_check,1.0,19
p-1573015A,SR,2020-2-29 18:5,repair,10.0,63
P-2041199z,YY,2020-2-15 22:31,refuel_check,1.0,24
h16279695K,DG,2020-1-19 19:29,refuel_check,1.0,26
C17311656B,CF,2020-1-5 9:10,repair,3.9,1
I66859230r,WB,2020-2-23 16:48,reparking,1.0,29
P64817824s,ZJ,2020-3-8 18:46,repair,4.9,9
g-1168593W,OO,2020-3-15 18:7,repair,5.0,19
F68295874Z,VG,2020-2-29 4:3,repair,5.0,66
q20118649S,UT,2020-2-10 5:34,repair,10.0,65
h17414658v,SV,2020-3-15 17:2,repair,6.0,16
O-1642949k,LM,2020-2-13 4:13,repair,10.0,67
K-5008643Z,LR,2020-2-19 20:49,repair,5.9,23
b-1088056N,GZ,2020-2-11 10:4,reparking,1.0,31
Q75686415a,OG,2020-3-2 21:27,refuel_check,1.0,26
f-6526492s,WL,2020-3-15 9:23,repair,7.1,31
v-1313221G,IR,2020-2-2 18:14,repair,5.8,14
Q19968160Q,GS,2020-2-14 1:39,repair,5.9,29
L-2243568g,YF,2020-2-1 18:46,refuel,10.0,57
h-1908691k,IS,2020-1-21 16:40,reparking,1.0,30
t-4297703Z,ZC,2020-3-12 4:8,reparking,1.0,25
w-1026142O,CJ,2020-2-28 0:34,repair,4.6,15
h17001071q,OK,2020-3-16 0:5,refuel_check,1.0,19
B47711748K,LK,2020-1-13 11:3,repair,5.0,15
N39559408S,WR,2020-1-30 1:2,reparking,1.0,21
H-2882173Z,JO,2020-3-18 6:55,repair,5.0,25
b12599240M,PX,2020-2-14 16:17,repair,5.0,58
D44517833b,ZF,2020-3-18 10:36,reparking,1.0,31
d-1302572o,FH,2020-1-7 18:16,repair,5.0,20
B20262533I,JT,2020-1-23 15:24,repair,10.0,58
N18717997l,SZ,2020-2-16 9:8,repair,7.8,42
H-1836769I,RN,2020-3-25 3:41,reparking,1.0,21
h-3056262u,HW,2020-1-24 9:3,repair,5.6,19
C-3016941F,XS,2020-3-23 0:16,repair,7.5,44
m-8902512v,EC,2020-1-13 15:14,refuel,1.0,35
b-6366825A,YG,2020-2-9 14:51,repair,5.6,13
b-1553102t,WV,2020-1-3 8:38,repair,5.0,34
Z20453566w,BC,2020-2-3 16:29,repair,5.5,14
Z-2276652N,UH,2020-3-15 11:15,repair,6.5,23
y13744087j,MX,2020-3-29 10:20,reparking,1.0,31
N-8915870N,KL,2020-1-25 6:21,repair,7.2,36
W23907639f,PW,2020-3-19 23:8,repair,6.1,27
Z-1196295K,PW,2020-3-13 5:38,reparking,10.0,67
i31421704Y,AS,2020-2-18 23:42,repair,5.0,21
s17672064L,YX,2020-1-1 1:52,reparking,1.0,21
C-1903701S,UM,2020-1-4 13:36,repair,5.0,10
S-9537522o,RH,2020-2-1 21:46,reparking,1.0,25
C15164392z,YB,2020-2-18 3:23,reparking,1.0,22
J92413639E,KH,2020-2-1 11:46,reparking,1.0,33
H21489304G,PV,2020-3-26 23:27,reparking,1.0,23
H18110876A,ZW,2020-1-23 1:52,reparking,1.0,20
H10655858l,JO,2020-3-28 13:2,reparking,1.0,31
W17831606Y,SW,2020-3-25 0:7,repair,4.2,13
A13746070T,MT,2020-1-30 3:25,reparking,1.0,22
w-1481290E,HL,2020-1-4 22:23,refuel_check,1.0,25
B42019578p,FT,2020-2-27 1:20,repair,4.9,20
E48110445u,NB,2020-2-28 6:3,reparking,1.0,26
X-1892335q,GO,2020-3-7 20:7,reparking,1.0,25
m17237645h,PD,2020-1-26 4:21,refuel_check,1.0,21
m-9741436p,AO,2020-3-29 16:2,reparking,1.0,33
I13605989C,PV,2020-2-5 7:3,repair,5.7,19
V-7306183J,CG,2020-1-23 13:4,reparking,1.0,32
a55365942d,CF,2020-3-16 3:56,repair,6.8,38
C-4338027c,ZG,2020-1-4 3:1,repair,7.2,39
d-6672088A,UO,2020-1-10 14:1,repair,6.4,20
N15373595s,CH,2020-1-18 8:41,refuel_check,1.0,29
w-3530598y,LK,2020-3-23 23:8,repair,6.0,23
A-5309696c,CW,2020-2-11 9:32,reparking,1.0,28
a21437857o,YJ,2020-2-14 4:23,repair,5.7,23
E68314843q,AZ,2020-3-15 20:19,refuel_check,1.0,28
E15850759P,DL,2020-2-22 5:56,repair,6.1,25
i19615927E,EF,2020-3-30 16:4,reparking,1.0,30
H10411834F,UL,2020-1-10 17:2,reparking,1.0,28
S-6497022N,BO,2020-2-19 6:8,reparking,1.0,24
V-1604890W,KV,2020-2-26 14:12,repair,3.9,4
p-8263041e,EK,2020-2-27 13:30,repair,5.0,35
J-3845561g,AG,2020-3-23 12:50,repair,5.0,12
l-1844181l,KZ,2020-1-25 12:6,reparking,1.0,33
R-1193631X,ZZ,2020-1-22 23:21,reparking,1.0,22
F-1854480x,DP,2020-2-13 18:31,reparking,5.0,39
l41267361i,ZL,2020-2-16 21:26,repair,7.5,38
M14830267a,UB,2020-1-2 12:2,reparking,1.0,29
i14933910A,PO,2020-3-18 20:13,repair,4.6,11
B-1975805X,JW,2020-1-7 6:8,repair,5.9,23
A-1463575c,IW,2020-1-5 5:14,repair,4.6,10
w19872753k,WF,2020-2-17 12:12,reparking,1.0,29
m28011734J,LC,2020-1-24 17:16,repair,8.6,44
C-2143786U,XB,2020-2-9 10:39,reparking,1.0,28
Q14512280H,ZF,2020-2-3 8:2,repair,6.7,27
g25517695C,EC,2020-2-30 12:29,reparking,1.0,28
N10423478l,MG,2020-3-29 0:10,reparking,1.0,17
k-7428263u,BG,2020-2-13 11:42,repair,7.5,36
w-2122585e,UD,2020-1-21 20:18,repair,4.1,4
g16808805U,CR,2020-2-3 11:56,refuel_check,1.0,29
b-1234099Q,YS,2020-2-20 15:26,reparking,1.0,31
v21855739r,ZK,2020-1-28 18:10,repair,7.4,34
y-9963220p,HR,2020-3-20 19:1,reparking,1.0,30
n-4539806B,GG,2020-1-7 7:10,repair,5.0,63
i10002840y,XX,2020-2-22 9:9,repair,5.1,9
s16958043k,TM,2020-3-27 12:24,reparking,1.0,32
Q-2259244S,FY,2020-3-15 17:40,repair,7.6,35
g12467053Z,VV,2020-2-21 19:18,repair,7.5,36
H82330164N,QG,2020-3-4 8:1,repair,5.0,16
m-8421500s,XN,2020-2-24 17:8,refuel,1.0,34
V-1058917A,RL,2020-2-9 17:2,repair,6.3,21
U11089784O,YN,2020-2-22 0:54,reparking,1.0,16
o17364992e,VG,2020-1-5 4:31,reparking,1.0,25
C-2006279f,GX,2020-1-10 19:25,refuel,1.0,29
q-1916829q,NK,2020-2-6 11:50,repair,6.5,26
A-3756325r,XY,2020-1-17 23:31,reparking,1.0,25
R13692872e,TL,2020-1-1 5:25,repair,5.5,20
m17609944Y,IL,2020-1-1 20:49,refuel,1.0,29
C14874883N,EH,2020-1-15 13:11,repair,5.0,23
X-1387510G,HV,2020-3-5 12:8,reparking,1.0,30
l61851567T,ZL,2020-1-21 12:13,repair,5.0,32
H-2809672w,NG,2020-3-3 2:11,reparking,1.0,21
n11802717C,WF,2020-2-3 7:1,repair,6.9,31
W-6742818R,TS,2020-1-15 6:25,reparking,1.0,24
t18723800A,KJ,2020-1-7 5:59,reparking,1.0,24
X-7894537e,KF,2020-3-1 14:54,refuel_check,1.0,33
l34820395K,YJ,2020-3-7 19:33,repair,5.0,10
t73149868J,HT,2020-2-15 12:6,reparking,1.0,30
E13629887e,WB,2020-3-29 8:30,reparking,1.0,27
F13923646T,GW,2020-1-26 21:5,repair,6.4,25
s-1070927u,QF,2020-2-25 1:6,refuel_check,1.0,18
I-2258340t,RG,2020-3-2 8:5,refuel,1.0,26
m-2038148P,UG,2020-3-2 0:11,refuel_check,1.0,18
R-1710572o,MO,2020-3-28 19:52,reparking,1.0,25
p81265760I,VD,2020-1-2 18:27,refuel,9.0,53
X-1036784d,VJ,2020-2-25 14:56,reparking,1.0,33
r-1281369M,NC,2020-1-18 15:27,repair,4.8,5
W17327191z,ST,2020-2-22 2:40,repair,10.0,71
h11151569D,GN,2020-2-17 2:17,reparking,1.0,21
G-1225214b,ZL,2020-3-5 0:16,repair,5.0,43
A-1049127W,ZK,2020-1-13 2:4,reparking,1.0,23
V43499402t,KX,2020-1-6 22:11,reparking,1.0,27
L-2024330N,ZR,2020-1-2 11:11,reparking,1.0,30
x33340734F,MY,2020-1-7 7:29,reparking,1.0,24
A-5539031E,PX,2020-1-16 16:10,reparking,1.0,30
V-4730687q,KW,2020-3-6 17:34,reparking,1.0,28
r-1558153U,JD,2020-1-9 1:19,reparking,1.0,22
r-9019459m,ZD,2020-1-9 23:2,reparking,1.0,25
c60273416t,GS,2020-1-3 11:26,repair,4.3,3
W-1085488J,WN,2020-3-19 7:12,repair,4.7,12
u-1715408i,AR,2020-2-13 10:3,reparking,1.0,28
u-1140095Q,CK,2020-1-6 22:1,repair,5.8,21
i36367577X,GD,2020-2-20 4:58,repair,5.0,42
c-5615180M,DJ,2020-3-5 9:25,repair,5.5,15
l20015000O,XD,2020-2-5 9:2,repair,5.5,18
z-9815533M,PW,2020-1-22 7:15,repair,5.0,18
I15837837J,HW,2020-2-30 3:33,reparking,1.0,22
h64108495H,UN,2020-2-13 16:36,reparking,1.0,29
d-1627526q,BC,2020-3-16 0:45,repair,6.8,38
D-1193769d,VJ,2020-1-4 10:26,reparking,1.0,27
y11003726G,NO,2020-3-14 23:18,repair,5.6,24
x-5093569t,XH,2020-1-2 11:31,refuel_check,1.0,31
F18814121v,SB,2020-1-27 16:10,repair,5.9,16
j-1923026R,QO,2020-1-4 21:19,repair,5.2,16
z45708153c,YT,2020-1-16 17:12,reparking,1.0,31
y40441306G,GB,2020-2-10 13:18,repair,6.0,17
X-1621523j,ZO,2020-1-3 7:4,repair,5.4,17
J-2227260C,WP,2020-1-17 2:21,repair,7.2,38
B23940306W,VC,2020-3-11 8:18,repair,3.6,2
c18052201Q,IF,2020-1-11 14:8,refuel_check,1.0,34
y78999678J,SG,2020-2-26 7:44,reparking,1.0,27
L84463953R,QG,2020-3-17 3:6,reparking,1.0,21
Z-2128621C,RS,2020-2-4 15:23,reparking,9.0,45
g10084745U,FG,2020-1-22 10:6,repair,5.9,19
b-2065373n,BM,2020-2-26 17:1,repair,5.0,46
L18676057l,QG,2020-3-1 22:23,reparking,1.0,25
v77404713z,YY,2020-3-14 6:15,reparking,1.0,25
L11781730e,RS,2020-1-25 23:16,repair,5.0,30
y-1784222v,SD,2020-1-7 14:56,repair,7.0,25
X-2263190K,IS,2020-1-16 13:30,repair,5.5,13
